"compound.lower","herb_en_name","herb_cn_name","herb_pinyin","Mol.ID","Mol.ID2","Compound.EN","OB...","MW","DL","CID","InChIKey","Name","Bestname","CanonicalSMILES","XLogP","superclass","class","subclass","KEGGID","Keggid","HMDBID","MolecularFormula","Synonym.separate","entrez_gene_symbol"
"oleic acid","Prunellae Spica","夏枯草","Xiakucao","MOL000675","TCMol28305","oleic acid","33.12836481","282.520","0.14243","445639","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","(9Z)-9-octadecenoic acid;(9Z)-octadec-9-enoic acid;9-Octadecenoic acid;octadec-9-enoic acid;oleic acid;Oleic acid;Oleic Acid","Oleic acid","CCCCCCCCC=CCCCCCCCC(=O)O",6.5,NA,NA,NA,"C00712;D02315",NA,NA,NA,"Oleic Acid","SLC2A2;AQP3;CETP;PPARG;PDX1;GCG;NTRK2;GLP1R;BDNF;MMP3;STAT5A;INS;PPARD;AQP9;NOS2;FABP5;HMGCR;CCK;LALBA;SERPINE1;STAT5B;BCL2;GAP43;DNPEP;PAM;MPO;EDN1;CRP;PPARA;PLG;ERBB2;UCP2;MSI1;RBP2;MMP13;PRSS1;UCP3;SOAT1;FABP1;PON1;GPHN;PARK7;CHRNA7;CKB;CKM;CKMT1B;CKMT2;OSR1;CP;CYP3A7;CYP2C19;CYP2C8;CYP2C9;CYP2C18;CYP26A1;PHOSPHO1;ALDH1A1;F12;FABP6;FABP7;ACSL4;ALDH9A1;FEN1;ALOX12;FXN;ALOX5;ALOX5AP;ALOX15B;ALPL;FTH1;FTL;NEIL2;GAMT;CLEC4E;PLA2G2D;GATM;TRAPPC3;HPGDS;FFAR1;OBP2A;HBA1;HBA2;HNF4G;APOA2;CYP26C1;IGFBP3;LCN1;LCN2;FADS1;MAX;ACHE;MYC;OPRL1;PAEP;PCYT1A;AHSP;PDK4;PLD1;PLD2;PMP2;POLB;EGLN1;CKMT1A;ELOVL2;PPP2R4;PPT1;HDAC8;CYP26B1;PSG5;LYRM4;PTGS1;PTGS2;BCHE;RARA;RARB;RARG;RARRES1;RBP4;RHO;ELOVL5;RORA;RXRA;RXRB;RXRG;SC5D;FN3K;SLC6A4;SLC6A8;SLC8A2;SLC8A1;SLC8A3;SP1;SREBF1;TBX1;TF;TFR2;TFRC;THRB;VDR;TRPV1;YY1;NEIL1;ALDH1A2;CHRFAM7A;GPRC5A;NFS1;FADS2;PCYT1B;NR1I3;NR1H4;FAAH;BCL2L11;Soat1;Fabp1;LOX1.1;TOP1;CYP19A1;F3;FABP4;PTPN1;NR4A2;SIRT6;Trpv2"
"oleic acid","Prunellae Spica","夏枯草","Xiakucao","MOL000675","TCMol28305","oleic acid","33.12836481","282.520","0.14243","445639","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","(9Z)-9-octadecenoic acid;(9Z)-octadec-9-enoic acid;9-Octadecenoic acid;octadec-9-enoic acid;oleic acid;Oleic acid;Oleic Acid","Oleic acid","CCCCCCCCC=CCCCCCCCC(=O)O",6.5,NA,NA,NA,"C00712;D02315",NA,NA,NA,"oleic acid","SLC2A2;AQP3;CETP;PPARG;PDX1;GCG;NTRK2;GLP1R;BDNF;MMP3;STAT5A;INS;PPARD;AQP9;NOS2;FABP5;HMGCR;CCK;LALBA;SERPINE1;STAT5B;BCL2;GAP43;DNPEP;PAM;MPO;EDN1;CRP;PPARA;PLG;ERBB2;UCP2;MSI1;RBP2;MMP13;PRSS1;UCP3;SOAT1;FABP1;PON1;GPHN;PARK7;CHRNA7;CKB;CKM;CKMT1B;CKMT2;OSR1;CP;CYP3A7;CYP2C19;CYP2C8;CYP2C9;CYP2C18;CYP26A1;PHOSPHO1;ALDH1A1;F12;FABP6;FABP7;ACSL4;ALDH9A1;FEN1;ALOX12;FXN;ALOX5;ALOX5AP;ALOX15B;ALPL;FTH1;FTL;NEIL2;GAMT;CLEC4E;PLA2G2D;GATM;TRAPPC3;HPGDS;FFAR1;OBP2A;HBA1;HBA2;HNF4G;APOA2;CYP26C1;IGFBP3;LCN1;LCN2;FADS1;MAX;ACHE;MYC;OPRL1;PAEP;PCYT1A;AHSP;PDK4;PLD1;PLD2;PMP2;POLB;EGLN1;CKMT1A;ELOVL2;PPP2R4;PPT1;HDAC8;CYP26B1;PSG5;LYRM4;PTGS1;PTGS2;BCHE;RARA;RARB;RARG;RARRES1;RBP4;RHO;ELOVL5;RORA;RXRA;RXRB;RXRG;SC5D;FN3K;SLC6A4;SLC6A8;SLC8A2;SLC8A1;SLC8A3;SP1;SREBF1;TBX1;TF;TFR2;TFRC;THRB;VDR;TRPV1;YY1;NEIL1;ALDH1A2;CHRFAM7A;GPRC5A;NFS1;FADS2;PCYT1B;NR1I3;NR1H4;FAAH;BCL2L11;Soat1;Fabp1;LOX1.1;TOP1;CYP19A1;F3;FABP4;PTPN1;NR4A2;SIRT6;Trpv2"
"ophipogonin d_qt","Dioscoreaebulbiferae","黄药子","Huangyaozi","MOL005460","TCMol12291","ophipogonin D_qt","15.8427292412","414.690","0.80993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oroxindin","Radix Bupleuri","柴胡","Chaihu","MOL013068","TCMol03951","Oroxindin","7.0684794545","459.410","0.77404","3084961","LNOHXHDWGCMVCO-NTKSAMNMSA-N","oroxindin;Oroxindin;Wogonin 7-glucuronide;Wogonoside","Wogonoside","COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3)O)OC4C(C(C(C(O4)C(=O)O)O)O)O",1.4,NA,NA,NA,NA,NA,NA,NA,"oroxindin","PLSCR1;MAP3K5;MAP2K5;MAPK8;ERN1;TRAF2;KDM1A;PRSS1"
"oroxindin","Radix Bupleuri","柴胡","Chaihu","MOL013068","TCMol03951","Oroxindin","7.0684794545","459.410","0.77404","3084961","LNOHXHDWGCMVCO-NTKSAMNMSA-N","oroxindin;Oroxindin;Wogonin 7-glucuronide;Wogonoside","Wogonoside","COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3)O)OC4C(C(C(C(O4)C(=O)O)O)O)O",1.4,NA,NA,NA,NA,NA,NA,NA,"Oroxindin","PLSCR1;MAP3K5;MAP2K5;MAPK8;ERN1;TRAF2;KDM1A;PRSS1"
"oroxindin","Radix Bupleuri","柴胡","Chaihu","MOL013068","TCMol03951","Oroxindin","7.0684794545","459.410","0.77404","12004622","LNOHXHDWGCMVCO-UHFFFAOYSA-N"," BCP31664; CHEMBL1508816; DB-050213; HMS2212B09; HMS3332D12; LS-14932; MLS000563432; Oprea1_259997; Oroxindin; SCHEMBL13223530; SMR000232282; Wogonin 7-O-b-D-glucuronide; Wogonin 7-O-glucuronide;(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(5-hydroxy-8-methoxy-4-oxo-2-phenylchromen-7-yl)oxyoxane-2-carboxylic acid;3,4,5-trihydroxy-6-(5-hydroxy-8-methoxy-4-oxo-2-phenylchromen-7-yl)oxyoxane-2-carboxylic acid","Oroxindin","COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3)O)OC4C(C(C(C(O4)C(=O)O)O)O)O",1.4,NA,NA,NA,NA,NA,NA,"C22H20O11"," Oroxindin","GLI1;VEGFA;SMO;MMP2;MMP9;TNF;TRAF2;NFKB1;TWIST1;VIM;TRAF4;ITPR1;PLSCR1;CCNA2;CDK2;CDK4;CDKN1A;GATA1;CCND1;MYC"
"osi-2040","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL004449","TCMol32023","OSI-2040","14.6514295106","623.880","0.60624","6918328","JWOGUUIOCYMBPV-GMFLJSBRSA-N","apicidin;Apicidin","Apicidin","CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)CC3=CN(C4=CC=CC=C43)OC)CCCCCC(=O)CC",4.4,NA,NA,NA,NA,NA,NA,NA,"OSI-2040","HDAC9;HDAC2;IL7R;HDAC3;F3;HDAC4;HDAC1;hdaH;HDAC8;HDAC6"
"oxypaeoniflorin","Cortex Moutan","牡丹皮","Mudanpi","MOL007006","TCMol19379","oxypaeoniflorin","12.9810553","496.510","0.782","21631105","FCHVXNVDFYXLIL-WRJNSLSBSA-N","Oxypaeoniflorin","Oxypaeoniflorin","CC12CC3(C4CC1(C4(C(O2)O3)COC(=O)C5=CC=C(C=C5)O)OC6C(C(C(C(O6)CO)O)O)O)O",-1.4,NA,NA,NA,NA,NA,NA,"C23H28O12","Oxypaeoniflorin",NA
"oxypaeoniflorin","Cortex Moutan","牡丹皮","Mudanpi","MOL007006","TCMol19379","oxypaeoniflorin","12.9810553","496.510","0.782","21631105","FCHVXNVDFYXLIL-WRJNSLSBSA-N","Oxypaeoniflorin","Oxypaeoniflorin","CC12CC3(C4CC1(C4(C(O2)O3)COC(=O)C5=CC=C(C=C5)O)OC6C(C(C(C(O6)CO)O)O)O)O",-1.4,NA,NA,NA,NA,NA,NA,"C23H28O12"," Oxypaeoniflorin",NA
"oxypaeoniflorin","Paeoniae Radix Alba","白芍","Baishao","MOL001933","TCMol01184","oxypaeoniflorin","21.8766087612","496.510","0.78208","21631105","FCHVXNVDFYXLIL-WRJNSLSBSA-N","Oxypaeoniflorin","Oxypaeoniflorin","CC12CC3(C4CC1(C4(C(O2)O3)COC(=O)C5=CC=C(C=C5)O)OC6C(C(C(C(O6)CO)O)O)O)O",-1.4,NA,NA,NA,NA,NA,NA,"C23H28O12","Oxypaeoniflorin",NA
"oxypaeoniflorin","Paeoniae Radix Alba","白芍","Baishao","MOL001933","TCMol01184","oxypaeoniflorin","21.8766087612","496.510","0.78208","21631105","FCHVXNVDFYXLIL-WRJNSLSBSA-N","Oxypaeoniflorin","Oxypaeoniflorin","CC12CC3(C4CC1(C4(C(O2)O3)COC(=O)C5=CC=C(C=C5)O)OC6C(C(C(C(O6)CO)O)O)O)O",-1.4,NA,NA,NA,NA,NA,NA,"C23H28O12"," Oxypaeoniflorin",NA
"oxypaeoniflorin","Paeoniae Radix Alba","白芍","Baishao","MOL005089","TCMol01213","Oxypaeoniflorin","8.38171713043","496.510","0.78204","21631105","FCHVXNVDFYXLIL-WRJNSLSBSA-N","Oxypaeoniflorin","Oxypaeoniflorin","CC12CC3(C4CC1(C4(C(O2)O3)COC(=O)C5=CC=C(C=C5)O)OC6C(C(C(C(O6)CO)O)O)O)O",-1.4,NA,NA,NA,NA,NA,NA,"C23H28O12","Oxypaeoniflorin",NA
"oxypaeoniflorin","Paeoniae Radix Alba","白芍","Baishao","MOL005089","TCMol01213","Oxypaeoniflorin","8.38171713043","496.510","0.78204","21631105","FCHVXNVDFYXLIL-WRJNSLSBSA-N","Oxypaeoniflorin","Oxypaeoniflorin","CC12CC3(C4CC1(C4(C(O2)O3)COC(=O)C5=CC=C(C=C5)O)OC6C(C(C(C(O6)CO)O)O)O)O",-1.4,NA,NA,NA,NA,NA,NA,"C23H28O12"," Oxypaeoniflorin",NA
"oxypaeoniflorin_qt","Cortex Moutan","牡丹皮","Mudanpi","MOL005090","TCMol19373","oxypaeoniflorin_qt","19.3967960778","334.350","0.44099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oya","Radix Bupleuri","柴胡","Chaihu","MOL000710","TCMol03874","OYA","19.0682132399","128.240","0.011222","454","NUJGJRNETVAIRJ-UHFFFAOYSA-N","Caprylaldehyde;octanal;Octanal","Octanal","CCCCCCCC=O",2.7,"Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","C01545",NA,NA,NA,"OYA","TRPV3;TRPV1;TRPM8;TRPA1;PNMT"
"p-coumaric acid","Prunellae Spica","夏枯草","Xiakucao","MOL000771","TCMol28321","p-coumaric acid","43.2902406442","164.170","0.039118","637542","NGSWKAQJJWESNS-ZZXKWVIFSA-N","(2E)-3-(4-hydroxyphenyl)prop-2-enoic acid;3-(4-hydroxyphenyl)prop-2-enoic acid;3-(4-HYDROXYPHENYL)PROP-2-ENOIC ACID;4-Coumaric acid;4-Hydroxycinnamate;4-Hydroxycinnamic acid;p-coumaric acid;p-Coumaric acid;p-Hydroxy-cinnamic acid;trans-4-Coumaric acid;trans-p-Hydroxycinnamic acid","4-COUMARATE","C1=CC(=CC=C1C=CC(=O)O)O",1.5,"Phenylpropanoids and polyketides","Cinnamic acids and derivatives","Hydroxycinnamic acids and derivatives","C00811",NA,NA,"C9H8O3","p-Coumaric acid","MYC;NOS3;PTPN1;BACE1;CCL16;TYR;MMP9;IFNG;TNF;TPMT;PPO2;CA12;AKR1B10;EGFR;CA1;CA2;ESR1;MAL62;CA3;AKR1B1;CA4;CA6;CA5A;CA7;MAL12;XDH;mtcA1;mtcA2;CA9;HCAR2;ESR2;Ca13;CA14;CAMK2A;CA5B"
"p-coumaric acid","Prunellae Spica","夏枯草","Xiakucao","MOL000771","TCMol28321","p-coumaric acid","43.2902406442","164.170","0.039118","637542","NGSWKAQJJWESNS-ZZXKWVIFSA-N","(2E)-3-(4-hydroxyphenyl)prop-2-enoic acid;3-(4-hydroxyphenyl)prop-2-enoic acid;3-(4-HYDROXYPHENYL)PROP-2-ENOIC ACID;4-Coumaric acid;4-Hydroxycinnamate;4-Hydroxycinnamic acid;p-coumaric acid;p-Coumaric acid;p-Hydroxy-cinnamic acid;trans-4-Coumaric acid;trans-p-Hydroxycinnamic acid","4-COUMARATE","C1=CC(=CC=C1C=CC(=O)O)O",1.5,"Phenylpropanoids and polyketides","Cinnamic acids and derivatives","Hydroxycinnamic acids and derivatives","C00811",NA,NA,"C9H8O3","p-coumaric acid","MYC;NOS3;PTPN1;BACE1;CCL16;TYR;MMP9;IFNG;TNF;TPMT;PPO2;CA12;AKR1B10;EGFR;CA1;CA2;ESR1;MAL62;CA3;AKR1B1;CA4;CA6;CA5A;CA7;MAL12;XDH;mtcA1;mtcA2;CA9;HCAR2;ESR2;Ca13;CA14;CAMK2A;CA5B"
"p-cymen-8-ol","Radix Bupleuri","柴胡","Chaihu","MOL002138","TCMol03652","p-Cymen-8-ol","32.2648759725","150.240","0.031428","14529","XLPDVYGDNRIQFV-UHFFFAOYSA-N","2-(4-methylphenyl)propan-2-ol;p-Cymen-8-ol","p-Cymen-8-ol","CC1=CC=C(C=C1)C(C)(C)O",2,"Benzenoids","Benzene and substituted derivatives","Phenylpropanes",NA,NA,NA,NA,"p-Cymen-8-ol",NA
"p-mca","Figwort Root","玄参","Xuanshen","MOL001660","TCMol29396","p-MCA","31.00273442","178.200","0.046419","699414","AFDXODALSZRGIH-QPJJXVBHSA-N","(2E)-3-(4-methoxyphenyl)prop-2-enoic acid;4-Methoxycinnamic acid;p-MCA","4-Methoxycinnamic acid","COC1=CC=C(C=C1)C=CC(=O)O",1.8,NA,NA,NA,NA,NA,NA,"C10H10O3","p-MCA","RARA;RARB;RARG;RBP1;RXRA;RXRB;RXRG;THRB;PPO2;CA2;MAL62;CA9"
"p-methoxyphenethyl alcohol","Dioscoreaebulbiferae","黄药子","Huangyaozi","MOL009771","TCMol12304","p-Methoxyphenethyl alcohol","19.213213114","152.210","0.029048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"p-ocimene","Angelicae Sinensis Radix","当归","Danggui","MOL000201","TCMol06046","p-Ocimene","15.0605211386","136.260","0.015199","5281553","IHPKGUQCSIINRJ-CSKARUKUSA-N","(3E)-3,7-dimethylocta-1,3,6-triene;(E)-beta-ocimene;beta-OCIMENE, (3E)-;Ocimene","Ocimene","CC(=CCC=C(C)C=C)C",4.3,NA,NA,NA,"C09873",NA,NA,"C10H16","p-Ocimene","ADH1A;ADH1B;ADH1C;DLG4;ETFDH;ALDH2;GPD1L;GAMT;GATM;GPD1;GPD2;KCNA1;KCNA2;KCNA3;KCNA4;KCNA5;KCNA6;KCNA7;KCNA10;KCNB1;KCNC1;KCNC2;KCNC3;KCND1;KCND2;KCND3;PAX2;KCNK4;ZDHHC2;PRKAB1;RNASE1;TPO;CAT;AIFM2;KCNB2"
"p-ocimene","Radix Bupleuri","柴胡","Chaihu","MOL000201","TCMol03642","p-Ocimene","15.0605211386","136.260","0.015199","5281553","IHPKGUQCSIINRJ-CSKARUKUSA-N","(3E)-3,7-dimethylocta-1,3,6-triene;(E)-beta-ocimene;beta-OCIMENE, (3E)-;Ocimene","Ocimene","CC(=CCC=C(C)C=C)C",4.3,NA,NA,NA,"C09873",NA,NA,"C10H16","p-Ocimene","ADH1A;ADH1B;ADH1C;DLG4;ETFDH;ALDH2;GPD1L;GAMT;GATM;GPD1;GPD2;KCNA1;KCNA2;KCNA3;KCNA4;KCNA5;KCNA6;KCNA7;KCNA10;KCNB1;KCNC1;KCNC2;KCNC3;KCND1;KCND2;KCND3;PAX2;KCNK4;ZDHHC2;PRKAB1;RNASE1;TPO;CAT;AIFM2;KCNB2"
"pac","Radix Bupleuri","柴胡","Chaihu","MOL004629","TCMol03758","PAC","72.3535759105","136.160","0.023505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pachyman","Poria Cocos(Schw.) Wolf.","茯苓","Fuling","MOL000288","TCMol07955","pachyman","0.452614017532","500.560","0.67566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pachymic acid","Poria Cocos(Schw.) Wolf.","茯苓","Fuling","MOL000289","TCMol07956","pachymic acid","33.6279195687","528.850","0.81076","5484385","VDYCLYGKCGVBHN-DRCQUEPLSA-N","pachymic acid;Pachymic acid","Pachymic acid","CC(C)C(=C)CCC(C1C(CC2(C1(CCC3=C2CCC4C3(CCC(C4(C)C)OC(=O)C)C)C)C)O)C(=O)O",7.2,"Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","C17044",NA,NA,NA,"pachymic acid","BAD;CASP9;BCL2;CDKN1A;CASP3;EGFR;CYP3A4;CYP2E1;DRD1;DRD2;DRD3;DRD4;DRD5;ESR1;FOS;NR3C1;HDAC2;HMGCR;HTR1B;HTR2A;HTR2B;HTR2C;IGF1R;AR;ACAT1;NR3C2;PGR;HDAC3"
"pachymic acid","Poria Cocos(Schw.) Wolf.","茯苓","Fuling","MOL000289","TCMol07956","pachymic acid","33.6279195687","528.850","0.81076","5484385","VDYCLYGKCGVBHN-DRCQUEPLSA-N","pachymic acid;Pachymic acid","Pachymic acid","CC(C)C(=C)CCC(C1C(CC2(C1(CCC3=C2CCC4C3(CCC(C4(C)C)OC(=O)C)C)C)C)O)C(=O)O",7.2,"Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","C17044",NA,NA,NA,"Pachymic acid","BAD;CASP9;BCL2;CDKN1A;CASP3;EGFR;CYP3A4;CYP2E1;DRD1;DRD2;DRD3;DRD4;DRD5;ESR1;FOS;NR3C1;HDAC2;HMGCR;HTR1B;HTR2A;HTR2B;HTR2C;IGF1R;AR;ACAT1;NR3C2;PGR;HDAC3"
"paeonidanin","Cortex Moutan","牡丹皮","Mudanpi","MOL007383","TCMol19401","paeonidanin","24.6433644583","492.570","0.78249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paeonidanin_qt","Cortex Moutan","牡丹皮","Mudanpi","MOL007384","TCMol19402","paeonidanin_qt","65.3130552647","330.410","0.3495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paeoniflorgenone","Paeoniae Radix Alba","白芍","Baishao","MOL001918","TCMol01169","paeoniflorgenone","87.5931208359","318.350","0.36678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paeoniflorin","Paeoniae Radix Alba","白芍","Baishao","MOL001924","TCMol01175","paeoniflorin","53.87037516","480.510","0.78709","442534","YKRGDOXKVOZESV-WRJNSLSBSA-N","paeoniflorin;Paeoniflorin;Peoniflorin","Paeoniflorin","CC12CC3(C4CC1(C4(C(O2)O3)COC(=O)C5=CC=CC=C5)OC6C(C(C(C(O6)CO)O)O)O)O",-1,NA,NA,NA,"C09959",NA,NA,NA,"paeoniflorin","ABCB1;BGLAP;TNF;CD14;IL6;SNCA;NOX4;MMP9;IRAK1;AKT1;HIF1A;STAT3;VEGFA;LBP;CYBB;SOCS3;APP;IGF1;PTGS2;MIR29B1;PRKAA1;PRKAA2;PRKAB1;STK11;MAP3K5;MAPK14;MAPK8;IL1B;HSPA4;ICAM1;NFKB1;MITF;TYRP1;CREB1;MAPK1;SHH;NEDD4L"
"paeoniflorin","Paeoniae Radix Alba","白芍","Baishao","MOL001924","TCMol01175","paeoniflorin","53.87037516","480.510","0.78709","442534","YKRGDOXKVOZESV-WRJNSLSBSA-N","paeoniflorin;Paeoniflorin;Peoniflorin","Paeoniflorin","CC12CC3(C4CC1(C4(C(O2)O3)COC(=O)C5=CC=CC=C5)OC6C(C(C(C(O6)CO)O)O)O)O",-1,NA,NA,NA,"C09959",NA,NA,NA,"Paeoniflorin","ABCB1;BGLAP;TNF;CD14;IL6;SNCA;NOX4;MMP9;IRAK1;AKT1;HIF1A;STAT3;VEGFA;LBP;CYBB;SOCS3;APP;IGF1;PTGS2;MIR29B1;PRKAA1;PRKAA2;PRKAB1;STK11;MAP3K5;MAPK14;MAPK8;IL1B;HSPA4;ICAM1;NFKB1;MITF;TYRP1;CREB1;MAPK1;SHH;NEDD4L"
"paeoniflorin_qt","Paeoniae Radix Alba","白芍","Baishao","MOL001925","TCMol01176","paeoniflorin_qt","68.1757618827","318.350","0.39507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paeoniflorin_qt","Cortex Moutan","牡丹皮","Mudanpi","MOL001925","TCMol19359","paeoniflorin_qt","68.1757618827","318.350","0.39507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paeoniflorin_qt","Figwort Root","玄参","Xuanshen","MOL001925","TCMol29397","paeoniflorin_qt","68.1757618827","318.350","0.39507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paeonioflorin","Cortex Moutan","牡丹皮","Mudanpi","MOL007002","TCMol19377","paeonioflorin","10.2206849152","480.510","0.7872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paeonioflorin","Figwort Root","玄参","Xuanshen","MOL007002","TCMol29415","paeonioflorin","10.2206849152","480.510","0.7872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paeonol","Paeoniae Radix Alba","白芍","Baishao","MOL000874","TCMol01206","paeonol","28.7872381084","166.190","0.039185","11092","UILPJVPSNHJFIK-UHFFFAOYSA-N","1-(2-hydroxy-4-methoxyphenyl)ethan-1-one;paeonol;Paeonol;Paeonol (Peonol)","Paeonol","CC(=O)C1=C(C=C(C=C1)OC)O",2,"Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","C10712",NA,NA,NA,"paeonol","IL1B;ICAM1;PTEN;TNF;RELA;IKBKB;NFKBIA;BAX;PBK;NOTCH1;TNNI3;IL2;BCL2;MAOA;MAPK1;MIR21;MIR30A;PTGS2;TYR;MAOB;AKT1;MTOR;PPARA;GSK3A;ESR1;ESR2;TMEFF2;AR;PGR;SHBG;FOXL2;WNT5A;Akr1b1;Cacna1c"
"paeonol","Paeoniae Radix Alba","白芍","Baishao","MOL000874","TCMol01206","paeonol","28.7872381084","166.190","0.039185","11092","UILPJVPSNHJFIK-UHFFFAOYSA-N","1-(2-hydroxy-4-methoxyphenyl)ethan-1-one;paeonol;Paeonol;Paeonol (Peonol)","Paeonol","CC(=O)C1=C(C=C(C=C1)OC)O",2,"Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","C10712",NA,NA,NA,"Paeonol","IL1B;ICAM1;PTEN;TNF;RELA;IKBKB;NFKBIA;BAX;PBK;NOTCH1;TNNI3;IL2;BCL2;MAOA;MAPK1;MIR21;MIR30A;PTGS2;TYR;MAOB;AKT1;MTOR;PPARA;GSK3A;ESR1;ESR2;TMEFF2;AR;PGR;SHBG;FOXL2;WNT5A;Akr1b1;Cacna1c"
"paeonol","Paeoniae Radix Alba","白芍","Baishao","MOL000874","TCMol01206","paeonol","28.7872381084","166.190","0.039185","11092","UILPJVPSNHJFIK-UHFFFAOYSA-N","1-(2-hydroxy-4-methoxyphenyl)ethan-1-one;paeonol;Paeonol;Paeonol (Peonol)","Paeonol","CC(=O)C1=C(C=C(C=C1)OC)O",2,"Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","C10712",NA,NA,NA,"PAEONOL","IL1B;ICAM1;PTEN;TNF;RELA;IKBKB;NFKBIA;BAX;PBK;NOTCH1;TNNI3;IL2;BCL2;MAOA;MAPK1;MIR21;MIR30A;PTGS2;TYR;MAOB;AKT1;MTOR;PPARA;GSK3A;ESR1;ESR2;TMEFF2;AR;PGR;SHBG;FOXL2;WNT5A;Akr1b1;Cacna1c"
"paeonol","Cortex Moutan","牡丹皮","Mudanpi","MOL000874","TCMol19404","paeonol","28.7872381084","166.190","0.039185","11092","UILPJVPSNHJFIK-UHFFFAOYSA-N","1-(2-hydroxy-4-methoxyphenyl)ethan-1-one;paeonol;Paeonol;Paeonol (Peonol)","Paeonol","CC(=O)C1=C(C=C(C=C1)OC)O",2,"Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","C10712",NA,NA,NA,"paeonol","IL1B;ICAM1;PTEN;TNF;RELA;IKBKB;NFKBIA;BAX;PBK;NOTCH1;TNNI3;IL2;BCL2;MAOA;MAPK1;MIR21;MIR30A;PTGS2;TYR;MAOB;AKT1;MTOR;PPARA;GSK3A;ESR1;ESR2;TMEFF2;AR;PGR;SHBG;FOXL2;WNT5A;Akr1b1;Cacna1c"
"paeonol","Cortex Moutan","牡丹皮","Mudanpi","MOL000874","TCMol19404","paeonol","28.7872381084","166.190","0.039185","11092","UILPJVPSNHJFIK-UHFFFAOYSA-N","1-(2-hydroxy-4-methoxyphenyl)ethan-1-one;paeonol;Paeonol;Paeonol (Peonol)","Paeonol","CC(=O)C1=C(C=C(C=C1)OC)O",2,"Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","C10712",NA,NA,NA,"Paeonol","IL1B;ICAM1;PTEN;TNF;RELA;IKBKB;NFKBIA;BAX;PBK;NOTCH1;TNNI3;IL2;BCL2;MAOA;MAPK1;MIR21;MIR30A;PTGS2;TYR;MAOB;AKT1;MTOR;PPARA;GSK3A;ESR1;ESR2;TMEFF2;AR;PGR;SHBG;FOXL2;WNT5A;Akr1b1;Cacna1c"
"paeonol","Cortex Moutan","牡丹皮","Mudanpi","MOL000874","TCMol19404","paeonol","28.7872381084","166.190","0.039185","11092","UILPJVPSNHJFIK-UHFFFAOYSA-N","1-(2-hydroxy-4-methoxyphenyl)ethan-1-one;paeonol;Paeonol;Paeonol (Peonol)","Paeonol","CC(=O)C1=C(C=C(C=C1)OC)O",2,"Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","C10712",NA,NA,NA,"PAEONOL","IL1B;ICAM1;PTEN;TNF;RELA;IKBKB;NFKBIA;BAX;PBK;NOTCH1;TNNI3;IL2;BCL2;MAOA;MAPK1;MIR21;MIR30A;PTGS2;TYR;MAOB;AKT1;MTOR;PPARA;GSK3A;ESR1;ESR2;TMEFF2;AR;PGR;SHBG;FOXL2;WNT5A;Akr1b1;Cacna1c"
