"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0042752","regulation of circadian rhythm","4/74","114/18888",0.0350877192982456,8.95590327169274,5.3434320789945,0.00104621691065807,0.00779855452683656,0.00458221597241754,"5465/8841/6095/5563",4
"BP","GO:0006110","regulation of glycolytic process","3/74","51/18888",0.0588235294117647,15.0143084260731,6.28503456598881,0.00105033081599278,0.00779855452683656,0.00458221597241754,"9759/5465/5563",3
"BP","GO:0030811","regulation of nucleotide catabolic process","3/74","51/18888",0.0588235294117647,15.0143084260731,6.28503456598881,0.00105033081599278,0.00779855452683656,0.00458221597241754,"9759/5465/5563",3
"BP","GO:0033121","regulation of purine nucleotide catabolic process","3/74","51/18888",0.0588235294117647,15.0143084260731,6.28503456598881,0.00105033081599278,0.00779855452683656,0.00458221597241754,"9759/5465/5563",3
"BP","GO:0050678","regulation of epithelial cell proliferation","7/74","407/18888",0.0171990171990172,4.38993293047347,4.3359309467176,0.00106549446494703,0.00788834374769139,0.00463497364700148,"7040/367/581/7421/5578/2152/10013",7
"BP","GO:0033559","unsaturated fatty acid metabolic process","4/74","115/18888",0.0347826086956522,8.8780258519389,5.31442474875991,0.0010807343479961,0.00795531959885952,0.0046743268135316,"1906/1565/1543/1571",4
"BP","GO:0099565","chemical synaptic transmission, postsynaptic","4/74","115/18888",0.0347826086956522,8.8780258519389,5.31442474875991,0.0010807343479961,0.00795531959885952,0.0046743268135316,"2903/2904/2902/2906",4
"BP","GO:0010632","regulation of epithelial cell migration","6/74","298/18888",0.0201342281879195,5.13912570288409,4.51683091407268,0.00110548965937104,0.0080891947855805,0.00475298818812253,"7040/5747/1906/5578/9734/10013",6
"BP","GO:0010332","response to gamma radiation","3/74","52/18888",0.0576923076923077,14.7255717255717,6.21576454259765,0.00111151644971192,0.0080891947855805,0.00475298818812253,"596/581/5423",3
"BP","GO:0042572","retinol metabolic process","3/74","52/18888",0.0576923076923077,14.7255717255717,6.21576454259765,0.00111151644971192,0.0080891947855805,0.00475298818812253,"1576/1565/1543",3
"BP","GO:0051155","positive regulation of striated muscle cell differentiation","3/74","52/18888",0.0576923076923077,14.7255717255717,6.21576454259765,0.00111151644971192,0.0080891947855805,0.00475298818812253,"596/7040/1906",3
"BP","GO:0071248","cellular response to metal ion","5/74","200/18888",0.025,6.38108108108108,4.7979962175103,0.00112857105897037,0.00819011031213243,0.00481228337366491,"1906/1728/1543/5563/8912",5
"BP","GO:0010524","positive regulation of calcium ion transport into cytosol","2/74","13/18888",0.153846153846154,39.2681912681913,8.65611289816611,0.00114857700842013,0.00819637315175367,0.00481596324583178,"581/2902",2
"BP","GO:0042362","fat-soluble vitamin biosynthetic process","2/74","13/18888",0.153846153846154,39.2681912681913,8.65611289816611,0.00114857700842013,0.00819637315175367,0.00481596324583178,"1576/1594",2
"BP","GO:0051918","negative regulation of fibrinolysis","2/74","13/18888",0.153846153846154,39.2681912681913,8.65611289816611,0.00114857700842013,0.00819637315175367,0.00481596324583178,"5054/2147",2
"BP","GO:0061029","eyelid development in camera-type eye","2/74","13/18888",0.153846153846154,39.2681912681913,8.65611289816611,0.00114857700842013,0.00819637315175367,0.00481596324583178,"3065/3066",2
"BP","GO:0097202","activation of cysteine-type endopeptidase activity","2/74","13/18888",0.153846153846154,39.2681912681913,8.65611289816611,0.00114857700842013,0.00819637315175367,0.00481596324583178,"841/2903",2
"BP","GO:1904748","regulation of apoptotic process involved in development","2/74","13/18888",0.153846153846154,39.2681912681913,8.65611289816611,0.00114857700842013,0.00819637315175367,0.00481596324583178,"581/7421",2
"BP","GO:0031345","negative regulation of cell projection organization","5/74","201/18888",0.0248756218905473,6.3493344090359,4.78172685450378,0.00115387058397716,0.00821133941893996,0.00482475701246027,"3066/10013/952/4133/2904",5
"BP","GO:0050819","negative regulation of coagulation","3/74","53/18888",0.0566037735849057,14.4477307496175,6.14838292494119,0.00117490965174044,0.00831499420198677,0.00488566170971667,"5054/1906/2147",3
"BP","GO:1904894","positive regulation of receptor signaling pathway via STAT","3/74","53/18888",0.0566037735849057,14.4477307496175,6.14838292494119,0.00117490965174044,0.00831499420198677,0.00488566170971667,"7040/3575/2147",3
"BP","GO:0071560","cellular response to transforming growth factor beta stimulus","6/74","302/18888",0.0198675496688742,5.07105781277967,4.47274928601503,0.00118375567903867,0.00835458335013834,0.0049089232034166,"7040/5747/1906/3065/5465/3066",6
"BP","GO:0031644","regulation of nervous system process","4/74","119/18888",0.0336134453781513,8.57960481489893,5.20183121834873,0.00122682673055258,0.00863484348161529,0.00507359634206893,"2903/2904/2902/2906",4
"BP","GO:0030520","intracellular estrogen receptor signaling pathway","3/74","54/18888",0.0555555555555556,14.1801801801802,6.08280262080424,0.00124054052487687,0.00870750985904008,0.00511629310518673,"2099/367/2100",3
"BP","GO:0001763","morphogenesis of a branching structure","5/74","206/18888",0.0242718446601942,6.19522435056416,4.70200420701018,0.0012867298430142,0.00900710890109937,0.00529232925536313,"2099/596/367/7421/1906",5
"BP","GO:0046660","female sex differentiation","4/74","121/18888",0.0330578512396694,8.43779316506589,5.14749739363412,0.00130482423580283,0.00910894962439532,0.0053521680610448,"2099/596/581/836",4
"BP","GO:0071559","response to transforming growth factor beta","6/74","309/18888",0.0194174757281553,4.95617948045132,4.39744927559324,0.00133088494005978,0.00919029147907052,0.00539996229578871,"7040/5747/1906/3065/5465/3066",6
"BP","GO:0009111","vitamin catabolic process","2/74","14/18888",0.142857142857143,36.4633204633205,8.32469286131957,0.00133661128314267,0.00919029147907052,0.00539996229578871,"1576/1594",2
"BP","GO:0061000","negative regulation of dendritic spine development","2/74","14/18888",0.142857142857143,36.4633204633205,8.32469286131957,0.00133661128314267,0.00919029147907052,0.00539996229578871,"3066/116443",2
"BP","GO:0071696","ectodermal placode development","2/74","14/18888",0.142857142857143,36.4633204633205,8.32469286131957,0.00133661128314267,0.00919029147907052,0.00539996229578871,"3065/3066",2
"BP","GO:0050851","antigen receptor-mediated signaling pathway","5/74","208/18888",0.0240384615384615,6.13565488565489,4.67084916927151,0.00134292277593743,0.00919029147907052,0.00539996229578871,"596/581/952/785/784",5
"BP","GO:0030278","regulation of ossification","4/74","122/18888",0.0327868852459016,8.36863092600798,5.12079799332601,0.00134509521063858,0.00919029147907052,0.00539996229578871,"596/7421/6256/1594",4
"BP","GO:0030326","embryonic limb morphogenesis","4/74","122/18888",0.0327868852459016,8.36863092600798,5.12079799332601,0.00134509521063858,0.00919029147907052,0.00539996229578871,"581/3065/3066/775",4
"BP","GO:0035113","embryonic appendage morphogenesis","4/74","122/18888",0.0327868852459016,8.36863092600798,5.12079799332601,0.00134509521063858,0.00919029147907052,0.00539996229578871,"581/3065/3066/775",4
"BP","GO:0007249","canonical NF-kappaB signal transduction","6/74","311/18888",0.0192926045016077,4.92430694359955,4.37635106215031,0.00137538788020213,0.0093448798639277,0.00549079417544091,"2099/7040/841/1906/3065/6095",6
"BP","GO:0045912","negative regulation of carbohydrate metabolic process","3/74","56/18888",0.0535714285714286,13.6737451737452,5.95672487416219,0.001378633502697,0.0093448798639277,0.00549079417544091,"7040/9759/5465",3
"BP","GO:0070231","T cell apoptotic process","3/74","56/18888",0.0535714285714286,13.6737451737452,5.95672487416219,0.001378633502697,0.0093448798639277,0.00549079417544091,"596/581/3575",3
"BP","GO:0001541","ovarian follicle development","3/74","57/18888",0.0526315789473684,13.4338549075391,5.89607923977318,0.00145115363052949,0.00981056230744806,0.00576441636060745,"2099/596/581",3
"BP","GO:0006690","icosanoid metabolic process","4/74","125/18888",0.032,8.16778378378378,5.04249578381781,0.00147111471376287,0.00991940603584462,0.00582836993931744,"1906/1565/1543/1571",4
"BP","GO:0030098","lymphocyte differentiation","7/74","432/18888",0.0162037037037037,4.13588588588589,4.13513900573901,0.00150129824785745,0.00995463070233685,0.0058490669837336,"596/7040/581/3575/9734/9759/6095",7
"BP","GO:2000241","regulation of reproductive process","5/74","214/18888",0.0233644859813084,5.96362717858045,4.57977501544712,0.00152240814475687,0.00995463070233685,0.0058490669837336,"2099/367/581/3066/8912",5
"BP","GO:0019369","arachidonic acid metabolic process","3/74","58/18888",0.0517241379310345,13.2022367194781,5.83693776627904,0.0015260274827305,0.00995463070233685,0.0058490669837336,"1565/1543/1571",3
"BP","GO:0031638","zymogen activation","3/74","58/18888",0.0517241379310345,13.2022367194781,5.83693776627904,0.0015260274827305,0.00995463070233685,0.0058490669837336,"841/5054/2903",3
"BP","GO:0042733","embryonic digit morphogenesis","3/74","58/18888",0.0517241379310345,13.2022367194781,5.83693776627904,0.0015260274827305,0.00995463070233685,0.0058490669837336,"581/3065/3066",3
"BP","GO:0070228","regulation of lymphocyte apoptotic process","3/74","58/18888",0.0517241379310345,13.2022367194781,5.83693776627904,0.0015260274827305,0.00995463070233685,0.0058490669837336,"596/581/3575",3
"BP","GO:0086065","cell communication involved in cardiac conduction","3/74","58/18888",0.0517241379310345,13.2022367194781,5.83693776627904,0.0015260274827305,0.00995463070233685,0.0058490669837336,"776/775/783",3
"BP","GO:0007567","parturition","2/74","15/18888",0.133333333333333,34.0324324324324,8.02643134157536,0.00153833724750009,0.00995463070233685,0.0058490669837336,"1906/1543",2
"BP","GO:0009404","toxin metabolic process","2/74","15/18888",0.133333333333333,34.0324324324324,8.02643134157536,0.00153833724750009,0.00995463070233685,0.0058490669837336,"1576/1543",2
"BP","GO:0010763","positive regulation of fibroblast migration","2/74","15/18888",0.133333333333333,34.0324324324324,8.02643134157536,0.00153833724750009,0.00995463070233685,0.0058490669837336,"7040/5747",2
"BP","GO:0031000","response to caffeine","2/74","15/18888",0.133333333333333,34.0324324324324,8.02643134157536,0.00153833724750009,0.00995463070233685,0.0058490669837336,"3066/779",2
"BP","GO:0048070","regulation of developmental pigmentation","2/74","15/18888",0.133333333333333,34.0324324324324,8.02643134157536,0.00153833724750009,0.00995463070233685,0.0058490669837336,"596/581",2
"BP","GO:0051290","protein heterotetramerization","2/74","15/18888",0.133333333333333,34.0324324324324,8.02643134157536,0.00153833724750009,0.00995463070233685,0.0058490669837336,"2904/2902",2
"BP","GO:0070989","oxidative demethylation","2/74","15/18888",0.133333333333333,34.0324324324324,8.02643134157536,0.00153833724750009,0.00995463070233685,0.0058490669837336,"1576/1565",2
"BP","GO:0099509","regulation of presynaptic cytosolic calcium ion concentration","2/74","15/18888",0.133333333333333,34.0324324324324,8.02643134157536,0.00153833724750009,0.00995463070233685,0.0058490669837336,"783/785",2
"BP","GO:2000671","regulation of motor neuron apoptotic process","2/74","15/18888",0.133333333333333,34.0324324324324,8.02643134157536,0.00153833724750009,0.00995463070233685,0.0058490669837336,"596/581",2
"BP","GO:0097193","intrinsic apoptotic signaling pathway","6/74","319/18888",0.0188087774294671,4.80081335253749,4.29372678915855,0.00156489223693697,0.0101010255193243,0.00593508454844647,"596/581/836/3065/842/5423",6
"BP","GO:0048167","regulation of synaptic plasticity","5/74","216/18888",0.0231481481481481,5.90840840840841,4.55018367348406,0.00158598899801234,0.0102115431977286,0.00600002169410286,"952/2903/2904/2902/2906",5
"BP","GO:0010718","positive regulation of epithelial to mesenchymal transition","3/74","59/18888",0.0508474576271186,12.9784699954191,5.77923703833169,0.00160328300053969,0.0102204318322245,0.00600524441105893,"7040/5747/3066",3
"BP","GO:0045604","regulation of epidermal cell differentiation","3/74","59/18888",0.0508474576271186,12.9784699954191,5.77923703833169,0.00160328300053969,0.0102204318322245,0.00600524441105893,"7421/1594/6820",3
"BP","GO:0051480","regulation of cytosolic calcium ion concentration","3/74","59/18888",0.0508474576271186,12.9784699954191,5.77923703833169,0.00160328300053969,0.0102204318322245,0.00600524441105893,"2147/783/785",3
"BP","GO:1903409","reactive oxygen species biosynthetic process","3/74","59/18888",0.0508474576271186,12.9784699954191,5.77923703833169,0.00160328300053969,0.0102204318322245,0.00600524441105893,"5465/1543/2902",3
"BP","GO:0060537","muscle tissue development","7/74","438/18888",0.0159817351598174,4.07922991484635,4.08919449517704,0.00162414694848496,0.0103278057194502,0.00606833435155662,"596/7040/1906/9734/5465/8841/779",7
"BP","GO:0048872","homeostasis of number of cells","6/74","322/18888",0.0186335403726708,4.75608527782441,4.26344816165815,0.00164086766772024,0.0103997564948365,0.00611061064661471,"596/581/836/3575/10013/5423",6
"BP","GO:0030099","myeloid cell differentiation","7/74","439/18888",0.0159453302961276,4.06993781936834,4.08161656603956,0.00164536328916499,0.0103997564948365,0.00611061064661471,"7040/841/836/5578/842/10013/2739",7
"BP","GO:0051209","release of sequestered calcium ion into cytosol","4/74","129/18888",0.0310077519379845,7.91451917033312,4.9420687045689,0.0016516545931854,0.0103997564948365,0.00611061064661471,"581/2147/779/775",4
"BP","GO:0098773","skin epidermis development","4/74","129/18888",0.0310077519379845,7.91451917033312,4.9420687045689,0.0016516545931854,0.0103997564948365,0.00611061064661471,"596/3065/3066/8841",4
"BP","GO:0006473","protein acetylation","3/74","60/18888",0.05,12.7621621621622,5.72291734047584,0.00168294770325268,0.0105708866739759,0.00621116202924809,"3066/10013/5563",3
"BP","GO:0050864","regulation of B cell activation","4/74","130/18888",0.0307692307692308,7.85363825363825,4.91763587627631,0.00169908921453605,0.0105945635731629,0.00622507392346626,"596/7040/836/952",4
"BP","GO:0051283","negative regulation of sequestering of calcium ion","4/74","130/18888",0.0307692307692308,7.85363825363825,4.91763587627631,0.00169908921453605,0.0105945635731629,0.00622507392346626,"581/2147/779/775",4
"BP","GO:0055007","cardiac muscle cell differentiation","4/74","130/18888",0.0307692307692308,7.85363825363825,4.91763587627631,0.00169908921453605,0.0105945635731629,0.00622507392346626,"7040/1906/5465/8841",4
"BP","GO:0040029","epigenetic regulation of gene expression","5/74","220/18888",0.0227272727272727,5.8009828009828,4.49209957575873,0.00171899113687824,0.0106927075802426,0.00628274064045722,"3065/9734/9759/3066/10013",5
"BP","GO:0010595","positive regulation of endothelial cell migration","4/74","131/18888",0.0305343511450382,7.79368681658758,4.89346246204951,0.00174746314359944,0.0108435575263453,0.00637137591640375,"7040/1906/5578/9734",4
"BP","GO:0071895","odontoblast differentiation","2/74","16/18888",0.125,31.9054054054054,7.75607950870233,0.00175364766010107,0.0108557128645775,0.00637851805855405,"7040/5054",2
